"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION",-0.0668365629658124,0.11,0.11,14,"RUNX2:382, YAP1:1963, GATA4:6764.5, TEAD2:6764.5, KAT2B:6764.5, TEAD3:6764.5, HIPK2:6764.5, TBX5:6764.5, CCN2:6764.5, HIPK1:6764.5, NPPA:6764.5, NKX2-5:6764.5, TEAD4:12142, WWTR1:12929","Unclear",0
"REACTOME_ENOS_ACTIVATION",0.00796231916563872,0.930537110741016,0.974978921138981,10,"CAV1:1429, CYGB:3573, AKT1:8340.5, NOS3:8340.5, HSP90AA1:8340.5, SPR:8340.5, LYPLA1:8340.5, DDAH1:8340.5, ZDHHC21:8340.5, DDAH2:8340.5","Unclear",0
"REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING",0.227191212732571,0.0785394470583735,0.392262113701517,5,"DNM2:546, WASL:1018, CAV1:1429, NOS3:8340.5, NOSTRIN:8340.5","Unclear",0
"REACTOME_MICRORNA_MIRNA_BIOGENESIS",0.0120059953505445,0.890362402734332,0.96518948318266,11,"POLR2F:1341, AGO1:1363, XPO5:2984, POLR2J:8340.5, DICER1:8340.5, DROSHA:8340.5, DGCR8:8340.5, TARBP2:8340.5, PRKRA:8340.5, BCDIN3D:8340.5, RAN:14434","Unclear",0
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",0.0710906161430224,0.0712173736740565,0.373270130041639,54,"CNIH2:85, SCFD1:134, BET1:169, NSF:174, NAPG:285, YKT6:326, SEC23A:696, TRAPPC3:771, SEC24D:970, STX17:1007, LMAN2L:1153, MCFD2:1213, COL7A1:1310, NAPA:1767, SEC24B:1775, LMAN2:1967, SEC22A:2466, USO1:3490, STX5:3587, F8:8340.5, GRIA1:8340.5, SEC13:8340.5, CTSC:8340.5, SEC31A:8340.5, SEC24C:8340.5, TRAPPC4:8340.5, PPP6R3:8340.5, PPP6C:8340.5, ANKRD28:8340.5, CSNK1D:8340.5, AREG:8340.5, TGFA:8340.5, CD59:8340.5, CTSZ:8340.5, TRAPPC6A:8340.5, LMAN1:8340.5, SEC22C:8340.5, PPP6R1:8340.5, SEC23IP:8340.5, GOSR2:8340.5, FOLR1:8340.5, TFG:8340.5, NAPB:8340.5, TBC1D20:8340.5, PREB:8340.5, SEC16A:8340.5, TRAPPC10:8340.5, TRAPPC2L:8340.5, TRAPPC9:8340.5, TMED10:8340.5, F5:13680, SEC24A:13697, LMAN1L:14703, SEC16B:14790","Unclear",0
"REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX",0.107924896195713,0.135168617301681,0.49540996016608,16,"PDHA1:1200, PDK4:1721, PDK1:2012, PDK3:2155, PDP1:2342, PDK2:3016, RXRA:3153, PDPR:8340.5, DLD:8340.5, GSTZ1:8340.5, PDHX:8340.5, PPARD:8340.5, DLAT:8340.5, PDHA2:8340.5, PDHB:8340.5, PDP2:8340.5","Unclear",0
"REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM",-0.0649324312662881,0.11,0.11,13,"HSD17B4:267, SCP2:1688, ABCD1:6764.5, ACAA1:6764.5, ACOT8:6764.5, ELOVL5:6764.5, ELOVL1:6764.5, ELOVL3:6764.5, FADS2:6764.5, FADS1:6764.5, ACOX1:6764.5, ACSL1:12091, ELOVL2:13622","Unclear",0
"REACTOME_LINOLEIC_ACID_LA_METABOLISM",0.0316178943827783,0.756838805022989,0.929965598410322,8,"ELOVL2:1483, ACSL1:3014, ABCD1:8340.5, ELOVL5:8340.5, ELOVL1:8340.5, ELOVL3:8340.5, FADS2:8340.5, FADS1:8340.5","Unclear",0
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",-0.0955087496109954,0.11,0.11,66,"ARHGEF6:301, MCF2L:470, PLEKHG2:524, ARHGEF2:590, ARHGEF11:597, AATF:609, AKAP13:680, ARHGEF40:738, NET1:1000, PREX1:1118, FGD2:1192, ARHGEF19:1199, OBSCN:1216, RPS27A:1657, ARHGEF15:1661, PLEKHG5:1712, ARHGEF1:1817, BAD:6764.5, UBB:6764.5, UBA52:6764.5, GNA13:6764.5, VAV1:6764.5, VAV2:6764.5, ARHGEF7:6764.5, RASGRF2:6764.5, PSEN2:6764.5, NCSTN:6764.5, TRIO:6764.5, NGEF:6764.5, SOS2:6764.5, TIAM1:6764.5, KALRN:6764.5, ARHGEF12:6764.5, ITSN1:6764.5, SQSTM1:6764.5, TRAF6:6764.5, ITGB3BP:6764.5, CASP2:6764.5, ARHGEF18:6764.5, NGFR:6764.5, ARHGEF10L:6764.5, MCF2:6764.5, FGD1:6764.5, ARHGEF10:6764.5, ARHGEF17:6764.5, ECT2:6764.5, ARHGEF26:6764.5, ARHGEF39:6764.5, FGD4:6764.5, TIAM2:6764.5, ABR:6764.5, ARHGEF3:6764.5, ARHGEF37:6764.5, ARHGEF33:6764.5, ARHGEF38:6764.5, ARHGEF9:11701, FGD3:11784, ARHGEF16:11827, ARHGEF4:12088, SOS1:12565, NGF:12636, APH1B:13368, CASP3:14371, PSEN1:14432, BCL2L11:14665, VAV3:14966","Unclear",0
"REACTOME_NADE_MODULATES_DEATH_SIGNALLING",0.155637117561358,0.281041075426832,0.651307273771952,4,"CASP3:734, NGF:2469, CASP2:8340.5, NGFR:8340.5","Unclear",0
"REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS",0.0148438960553374,0.858725315402023,0.962861780889208,12,"PSEN1:673, APH1B:1737, NGF:2469, UBB:8340.5, UBA52:8340.5, PSEN2:8340.5, NCSTN:8340.5, SQSTM1:8340.5, TRAF6:8340.5, ITGB3BP:8340.5, NGFR:8340.5, RPS27A:13448","Unclear",0
"REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES",-0.0939287717330342,0.11,0.11,12,"IRAK1:1449, RPS27A:1657, UBB:6764.5, UBA52:6764.5, IKBKB:6764.5, MYD88:6764.5, RIPK2:6764.5, SQSTM1:6764.5, TRAF6:6764.5, PRKCI:6764.5, NGFR:6764.5, NGF:12636","Unclear",0
"REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL",-0.0359272761263787,0.11,0.11,12,"IRAK1:1449, RPS27A:1657, UBB:6764.5, UBA52:6764.5, IKBKB:6764.5, NFKB1:6764.5, SQSTM1:6764.5, TRAF6:6764.5, NGFR:6764.5, RELA:11637, NFKBIA:12476, NGF:12636","Unclear",0
"REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES",-0.0795537070046874,0.11,0.11,17,"DBH:703, AANAT:713, DDC:1551, TPH2:1966, IYD:6764.5, SLC5A5:6764.5, TPO:6764.5, TSHB:6764.5, DUOX1:6764.5, DUOX2:6764.5, PNMT:6764.5, DIO3:6764.5, DIO2:6764.5, DIO1:6764.5, CGA:11656, TH:13683, TPH1:13986","Unclear",0
"REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS",-0.209486719713101,0.11,0.11,4,"AANAT:713, DDC:1551, TPH2:1966, TPH1:13986","Unclear",0
"REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS",-0.112208899221012,0.11,0.11,11,"INHA:580, INHBC:717, INHBE:1143, INHBA:6764.5, INHBB:6764.5, LHB:6764.5, TSHB:6764.5, FSHB:6764.5, CGB5:6764.5, CGA:11656, PCSK1:12333","Unclear",0
"REACTOME_THYROXINE_BIOSYNTHESIS",-0.0375182236178087,0.11,0.11,10,"IYD:6764.5, SLC5A5:6764.5, TPO:6764.5, TSHB:6764.5, DUOX1:6764.5, DUOX2:6764.5, DIO3:6764.5, DIO2:6764.5, DIO1:6764.5, CGA:11656","Unclear",0
"REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE",0.083789260983622,0.206311802888235,0.59900190113927,19,"PPFIA3:196, SLC1A6:868, SLC1A3:975, ARL6IP5:979, SYT1:1051, GLS2:1141, SLC38A2:3246, SLC17A7:3395, RIMS1:8340.5, STX1A:8340.5, SLC1A1:8340.5, SLC1A2:8340.5, GLS:8340.5, PPFIA2:8340.5, PPFIA4:8340.5, SLC1A7:8340.5, UNC13B:8340.5, TSPOAP1:14242, SNAP25:14358","Unclear",0
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS",-0.068061789347696,0.11,0.11,15,"MAML2:313, CREBBP:6764.5, MAMLD1:6764.5, SNW1:6764.5, KAT2A:6764.5, KAT2B:6764.5, NEUROG3:6764.5, NOTCH1:6764.5, MAML1:6764.5, RBPJ:6764.5, ONECUT1:6764.5, MAML3:6764.5, ONECUT3:6764.5, HNF1B:6764.5, EP300:13328","Unclear",0
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS",0.00639283435350835,0.923185816274448,0.97344966533125,19,"HNF4G:568, SLC2A2:825, NKX6-1:1999, FOXO1:2628, HNF1A:3229, AKT2:8340.5, AKT1:8340.5, PAX6:8340.5, HNF4A:8340.5, GCK:8340.5, FOXA2:8340.5, NKX2-2:8340.5, PDX1:8340.5, NEUROD1:8340.5, FOXA3:8340.5, MAFA:8340.5, INS:8340.5, PKLR:13760, RFX6:14081","Unclear",0
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS",0.00316072629455277,0.980474002076543,0.994788519146659,5,"INSM1:2820, PAX4:8340.5, NEUROG3:8340.5, NKX2-2:8340.5, NEUROD1:8340.5","Unclear",0
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS",-0.0170072317524386,0.11,0.11,8,"FGF10:6764.5, NR5A2:6764.5, PDX1:6764.5, PTF1A:6764.5, ONECUT1:6764.5, ONECUT3:6764.5, HNF1B:6764.5, NKX6-1:13106","Unclear",0
"REACTOME_PECAM1_INTERACTIONS",-0.030099106815123,0.11,0.11,11,"ITGB3:865, PLCG1:949, PTPN11:6764.5, PTPN6:6764.5, INPP5D:6764.5, LCK:6764.5, SRC:6764.5, PECAM1:6764.5, LYN:12322, ITGAV:12487, YES1:13504","Unclear",0
"REACTOME_BASIGIN_INTERACTIONS",0.179756010412945,0.00353500820168318,0.0836218411490383,22,"L1CAM:93, SLC16A3:324, SLC7A11:450, SLC7A6:597, SLC16A8:730, ATP1B1:782, CAV1:1429, ATP1B3:2073, SLC7A8:2585, PPIL2:2619, MAG:3203, ATP1B2:3513, ITGA3:8340.5, SLC7A9:8340.5, ITGA6:8340.5, SLC7A5:8340.5, SLC7A10:8340.5, ITGB1:8340.5, SLC7A7:8340.5, SLC3A2:8340.5, BSG:8340.5, PPIA:8340.5","Unclear",0
"REACTOME_TIE2_SIGNALING",0.0255777428763743,0.749563232517594,0.925185049363917,13,"PIK3CA:1911, GRB14:2281, SOS1:2540, TEK:2735, PTPN11:8340.5, PIK3CB:8340.5, ANGPT2:8340.5, ANGPT4:8340.5, PIK3R2:8340.5, GRB7:8340.5, PIK3R1:8340.5, DOK2:8340.5, SHC1:13593","Unclear",0
"REACTOME_GENE_SILENCING_BY_RNA",0.0427484178742297,0.181968754941624,0.566648817201636,82,"H3-3A:36, NUP37:179, NUP133:199, SEH1L:219, PIWIL2:254, NUP205:492, HENMT1:591, POLR2F:1341, TNRC6B:1347, AGO1:1363, NUP54:1443, NUP93:1481, IPO8:1505, NUP160:1907, NUP43:1956, ASZ1:2060, H2BC4:2200, FKBP6:2247, NUP35:2262, NUP85:2412, NUP42:2535, NUP210:2723, TNRC6A:2762, H3C2:2825, XPO5:2984, H2BC9:3012, MAEL:3201, MYBL1:3283, NUP155:3306, PIWIL1:3326, H3C13:8340.5, H3C4:8340.5, H3C8:8340.5, H3C11:8340.5, H3C1:8340.5, H3C10:8340.5, H4C8:8340.5, H2AC20:8340.5, H2BC21:8340.5, H4C3:8340.5, H4C11:8340.5, H2BC15:8340.5, H4C13:8340.5, H2AC14:8340.5, H2AC4:8340.5, H4C1:8340.5, H4C2:8340.5, POLR2J:8340.5, TPR:8340.5, NDC1:8340.5, AAAS:8340.5, NUP188:8340.5, RAE1:8340.5, NUP98:8340.5, NUP107:8340.5, NUP58:8340.5, SEC13:8340.5, NUP62:8340.5, HSP90AA1:8340.5, TNRC6C:8340.5, DICER1:8340.5, DROSHA:8340.5, DGCR8:8340.5, TARBP2:8340.5, PRKRA:8340.5, BCDIN3D:8340.5, MOV10L1:8340.5, TDRD1:8340.5, TSNAX:8340.5, PIWIL4:8340.5, DDX4:8340.5, TDRKH:8340.5, TDRD6:13110, NUP50:13339, NUP214:13564, ELAC2:14363, H4C14:14377, RAN:14434, H4C15:14773, NUP153:14887, NUP88:14917, TDRD12:14922","Unclear",0
"REACTOME_BIOLOGICAL_OXIDATIONS",-0.0286106377464877,0.11,0.11,145,"GGT6:156, AOC3:209, AS3MT:227, CYP1A2:233, CYP2R1:303, GSTT2B:323, FMO2:395, OPLAH:760, CYP2S1:900, PODXL2:1027, ADH7:1170, SLC26A2:1413, ALDH1B1:1418, GSTT2:1495, ACY1:1503, PAPSS2:1600, AHR:1719, POR:1859, CES3:1876, PAPSS1:1932, GLYATL3:1976, MAOA:6764.5, COMT:6764.5, ALDH2:6764.5, HSP90AB1:6764.5, NCOA2:6764.5, AIP:6764.5, GSTO1:6764.5, FDX1:6764.5, FDXR:6764.5, FDX2:6764.5, GSTZ1:6764.5, GCLC:6764.5, ACSM2B:6764.5, MGST2:6764.5, SULT2B1:6764.5, GGT1:6764.5, GSS:6764.5, SULT1E1:6764.5, ABHD14B:6764.5, MTR:6764.5, AKR1A1:6764.5, MTRR:6764.5, SLC35B3:6764.5, TPST2:6764.5, CNDP2:6764.5, TPMT:6764.5, SULT6B1:6764.5, ESD:6764.5, MGST3:6764.5, CHAC2:6764.5, ABHD10:6764.5, SLC26A1:6764.5, MAT1A:6764.5, NAT2:6764.5, N6AMT1:6764.5, SLC35B2:6764.5, BPNT1:6764.5, NNMT:6764.5, UGT1A6:6764.5, GSTA4:6764.5, SULT1B1:6764.5, ACSM5:6764.5, ACSM2A:6764.5, GSTK1:6764.5, SULT1C4:6764.5, SULT1C2:6764.5, ACSM4:6764.5, UGT1A1:6764.5, NR1H4:6764.5, FMO1:6764.5, AOC1:6764.5, CYP46A1:6764.5, PTGIS:6764.5, CYP27A1:6764.5, CYP39A1:6764.5, CYP7A1:6764.5, CYP8B1:6764.5, CYP21A2:6764.5, CYP11A1:6764.5, CYP24A1:6764.5, CYP27B1:6764.5, CYP26B1:6764.5, FMO3:6764.5, DPEP1:6764.5, TBXAS1:6764.5, MAOB:6764.5, CYP2W1:6764.5, SMOX:6764.5, PTGS1:6764.5, CYP26A1:6764.5, CYB5B:6764.5, ALDH3A1:6764.5, MTARC2:6764.5, NQO2:6764.5, CYP2E1:6764.5, AOC2:6764.5, CYP1B1:6764.5, CYP1A1:6764.5, DPEP3:6764.5, CYP4B1:6764.5, EPHX1:6764.5, CYP4V2:6764.5, PAOX:6764.5, ACSS1:6764.5, CBR3:6764.5, CMBL:6764.5, ALDH1A1:6764.5, DPEP2:6764.5, ARNT2:6764.5, MTARC1:6764.5, CYP26C1:6764.5, ADH5:6764.5, ADH4:6764.5, ARNT:11687, SULT4A1:11813, BPNT2:11829, HPGDS:11863, SLC35D1:11919, RXRA:11952, MAT2B:12048, UGP2:12073, NCOA1:12100, MGST1:12335, CYB5R3:12553, AHCY:12762, SULT1A4:12975, BPHL:13005, SULT1A3:13145, CYP7B1:13268, UGDH:13934, CYP2U1:14083, GCLM:14108, ACSS2:14203, SULT1A2:14339, TRMT112:14401, GGT5:14450, TPST1:14509, GGCT:14525, CYP2F1:14535, GSTO2:14562, CHAC1:14892, CYP19A1:14988, GGT7:14999, CYP51A1:15097","Both",3
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",-0.0252198296752752,0.11,0.11,39,"CYP1A2:233, CYP2R1:303, CYP2S1:900, AHR:1719, POR:1859, NCOA2:6764.5, FDX1:6764.5, FDXR:6764.5, FDX2:6764.5, NR1H4:6764.5, CYP46A1:6764.5, PTGIS:6764.5, CYP27A1:6764.5, CYP39A1:6764.5, CYP7A1:6764.5, CYP8B1:6764.5, CYP21A2:6764.5, CYP11A1:6764.5, CYP24A1:6764.5, CYP27B1:6764.5, CYP26B1:6764.5, TBXAS1:6764.5, CYP2W1:6764.5, CYP26A1:6764.5, CYP2E1:6764.5, CYP1B1:6764.5, CYP1A1:6764.5, CYP4B1:6764.5, CYP4V2:6764.5, ARNT2:6764.5, CYP26C1:6764.5, ARNT:11687, RXRA:11952, NCOA1:12100, CYP7B1:13268, CYP2U1:14083, CYP2F1:14535, CYP19A1:14988, CYP51A1:15097","Both",3
"REACTOME_VITAMINS",-0.138708291297687,0.11,0.11,6,"CYP2R1:303, CYP24A1:6764.5, CYP27B1:6764.5, CYP26B1:6764.5, CYP26A1:6764.5, CYP26C1:6764.5","Unclear",0
"REACTOME_FATTY_ACIDS",0.193361344537815,0.343580643279095,0.713142293610555,2,"CYP2F1:570, CYP4B1:8340.5","Unclear",0
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS",-0.0534498772217769,0.11,0.11,71,"AOC3:209, CYP1A2:233, CYP2R1:303, FMO2:395, CYP2S1:900, ADH7:1170, ALDH1B1:1418, AHR:1719, POR:1859, CES3:1876, MAOA:6764.5, ALDH2:6764.5, HSP90AB1:6764.5, NCOA2:6764.5, AIP:6764.5, FDX1:6764.5, FDXR:6764.5, FDX2:6764.5, NR1H4:6764.5, FMO1:6764.5, AOC1:6764.5, CYP46A1:6764.5, PTGIS:6764.5, CYP27A1:6764.5, CYP39A1:6764.5, CYP7A1:6764.5, CYP8B1:6764.5, CYP21A2:6764.5, CYP11A1:6764.5, CYP24A1:6764.5, CYP27B1:6764.5, CYP26B1:6764.5, FMO3:6764.5, TBXAS1:6764.5, MAOB:6764.5, CYP2W1:6764.5, SMOX:6764.5, PTGS1:6764.5, CYP26A1:6764.5, CYB5B:6764.5, ALDH3A1:6764.5, MTARC2:6764.5, NQO2:6764.5, CYP2E1:6764.5, AOC2:6764.5, CYP1B1:6764.5, CYP1A1:6764.5, CYP4B1:6764.5, EPHX1:6764.5, CYP4V2:6764.5, PAOX:6764.5, ACSS1:6764.5, CBR3:6764.5, CMBL:6764.5, ALDH1A1:6764.5, ARNT2:6764.5, MTARC1:6764.5, CYP26C1:6764.5, ADH5:6764.5, ADH4:6764.5, ARNT:11687, RXRA:11952, NCOA1:12100, CYB5R3:12553, BPHL:13005, CYP7B1:13268, CYP2U1:14083, ACSS2:14203, CYP2F1:14535, CYP19A1:14988, CYP51A1:15097","Both",3
"REACTOME_MISCELLANEOUS_SUBSTRATES",-0.0413538047741791,0.11,0.11,4,"CYP2S1:900, CYP2W1:6764.5, CYP4B1:6764.5, CYP2U1:14083","Unclear",0
"REACTOME_ENDOGENOUS_STEROLS",0.0282677057697567,0.639079095314168,0.886539391642434,23,"CYP51A1:8, CYP19A1:117, CYP7B1:1837, NCOA1:3005, RXRA:3153, ARNT:3418, NCOA2:8340.5, FDX1:8340.5, FDXR:8340.5, FDX2:8340.5, NR1H4:8340.5, CYP46A1:8340.5, PTGIS:8340.5, CYP27A1:8340.5, CYP39A1:8340.5, CYP7A1:8340.5, CYP8B1:8340.5, CYP21A2:8340.5, CYP11A1:8340.5, CYP1B1:8340.5, CYP4V2:8340.5, ARNT2:8340.5, AHR:13386","Both",3
"REACTOME_EICOSANOIDS",-0.0695393925809705,0.11,0.11,4,"PTGIS:6764.5, CYP8B1:6764.5, TBXAS1:6764.5, CYP4B1:6764.5","Unclear",0
"REACTOME_XENOBIOTICS",-0.100645386359672,0.11,0.11,9,"CYP1A2:233, CYP2S1:900, AHR:1719, CYP2W1:6764.5, CYP2E1:6764.5, CYP1A1:6764.5, ARNT2:6764.5, ARNT:11687, CYP2F1:14535","Unclear",0
"REACTOME_CYP2E1_REACTIONS",-0.0208987001344689,0.11,0.11,3,"CYP2S1:900, CYP2E1:6764.5, CYP2F1:14535","Unclear",0
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",0.0324908938210093,0.272741740681403,0.647043892695486,96,"H3-3A:36, GATAD2A:49, DDX21:108, DEK:127, DNMT3B:136, RBBP4:171, SIN3A:313, MYO1C:317, GTF2H2:517, SAP130:625, HDAC1:776, GTF2H1:811, POLR1A:1290, POLR2F:1341, CDK7:1643, EP300:1777, MNAT1:2147, H2BC4:2200, MTA1:2463, POLR1D:2533, SMARCA5:2669, H3C2:2825, H2BC9:3012, RBBP7:3024, MTA2:3419, SUV39H1:3479, ACTB:8340.5, H3C13:8340.5, H3C4:8340.5, H3C8:8340.5, H3C11:8340.5, H3C1:8340.5, H3C10:8340.5, H4C8:8340.5, H2AC20:8340.5, H2BC21:8340.5, H4C3:8340.5, H4C11:8340.5, H2BC15:8340.5, H4C13:8340.5, H2AC14:8340.5, H2AC4:8340.5, H4C1:8340.5, H4C2:8340.5, TDG:8340.5, ERCC2:8340.5, GTF2H3:8340.5, CCNH:8340.5, ERCC3:8340.5, GTF2H4:8340.5, EED:8340.5, GSK3B:8340.5, EZH2:8340.5, KAT2A:8340.5, KAT2B:8340.5, SUZ12:8340.5, TBP:8340.5, CHD4:8340.5, POLR1C:8340.5, JARID2:8340.5, ARID4B:8340.5, MTA3:8340.5, MBD3:8340.5, BAZ2A:8340.5, SIRT1:8340.5, UBTF:8340.5, PHF1:8340.5, TAF1B:8340.5, PHF19:8340.5, DNMT3A:8340.5, TTF1:8340.5, POLR1B:8340.5, SIN3B:8340.5, DNMT1:8340.5, RRP8:8340.5, MYBBP1A:8340.5, TET1:8340.5, AEBP2:8340.5, DNMT3L:8340.5, MTF2:8340.5, TAF1A:8340.5, GATAD2B:8340.5, SAP18:8340.5, SAP30BP:8340.5, SAP30:8340.5, TAF1D:8340.5, TET3:8340.5, EHMT2:8340.5, ERCC6:8340.5, UHRF1:8340.5, TET2:13430, POLR1E:13481, H4C14:14377, TAF1C:14396, CHD3:14416, H4C15:14773","Unclear",0
"REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",-0.0308756837222184,0.11,0.11,39,"SKP1:213, MAML2:313, TLE2:974, HDAC10:1107, RPS27A:1657, UBB:6764.5, UBA52:6764.5, NBEA:6764.5, CREBBP:6764.5, HIF1A:6764.5, NCOR1:6764.5, MAMLD1:6764.5, SNW1:6764.5, TBL1X:6764.5, KAT2A:6764.5, KAT2B:6764.5, NOTCH1:6764.5, MAML1:6764.5, RBPJ:6764.5, NCOR2:6764.5, MAML3:6764.5, HDAC7:6764.5, HDAC6:6764.5, TLE4:6764.5, HDAC5:6764.5, HEY2:6764.5, TLE3:6764.5, HDAC8:6764.5, HEYL:6764.5, HEY1:6764.5, TLE1:6764.5, HES5:6764.5, FBXW7:12022, EP300:13328, MYC:14305, HDAC1:14329, HDAC9:14384, HDAC4:14725, HDAC11:15050","Unclear",0
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.0493333921949497,0.366618169726011,0.73123149022939,28,"CNTN1:241, PSEN1:673, MIB1:1003, ADAM10:1448, APH1B:1737, DLL1:1887, DLK1:2119, DLL4:2526, NEURL1B:2831, ITCH:2865, MIB2:2923, UBB:8340.5, UBA52:8340.5, ARRB1:8340.5, PSEN2:8340.5, ADAM17:8340.5, NCSTN:8340.5, NUMB:8340.5, NOTCH1:8340.5, DTX2:8340.5, JAG1:8340.5, NEURL1:8340.5, DTX1:8340.5, DNER:8340.5, RPS27A:13448, JAG2:13497, ARRB2:14132, DTX4:14527","Unclear",0
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",-0.00434428073332582,0.11,0.11,36,"H4C15:332, H4C14:728, H3C13:6764.5, H3C4:6764.5, H3C8:6764.5, H3C11:6764.5, H3C1:6764.5, H3C10:6764.5, H4C8:6764.5, H2AC20:6764.5, H2BC21:6764.5, H4C3:6764.5, H4C11:6764.5, H2BC15:6764.5, H4C13:6764.5, H2AC14:6764.5, H2AC4:6764.5, H4C1:6764.5, H4C2:6764.5, EED:6764.5, EZH2:6764.5, SUZ12:6764.5, JARID2:6764.5, PHF1:6764.5, PHF19:6764.5, DNMT3A:6764.5, DNMT1:6764.5, AEBP2:6764.5, MTF2:6764.5, RBBP7:12081, H2BC9:12093, H3C2:12280, H2BC4:12905, RBBP4:14934, DNMT3B:14969, H3-3A:15069","Unclear",0
"REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE",-0.0397030221424297,0.11,0.11,15,"SNAP25:747, TSPOAP1:863, LIN7C:924, SYN1:6764.5, RIMS1:6764.5, STX1A:6764.5, APBA1:6764.5, PPFIA2:6764.5, PPFIA4:6764.5, SLC18A2:6764.5, SYN3:6764.5, UNC13B:6764.5, SYT1:14054, PPFIA3:14909, SYN2:14918","Unclear",0
"REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA",0.0913508260447036,0.342715313980028,0.712705549141858,9,"EREG:754, EGFR:832, EPGN:1722, HBEGF:2793, EGF:8340.5, BTC:8340.5, AREG:8340.5, TGFA:8340.5, PLCG1:14156","Unclear",0
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",0.0110436347278453,0.821302222641329,0.949844712907195,35,"TGFB1:76, FN1:182, FBN1:223, FBLN1:374, MFAP5:1239, FBLN5:1731, ITGAV:2618, TGFB2:2688, MFAP2:2931, MFAP4:3040, TGFB3:3099, LTBP4:3266, ITGB1:8340.5, BMP4:8340.5, FBN2:8340.5, MFAP3:8340.5, ITGA8:8340.5, BMP7:8340.5, ITGB8:8340.5, VTN:8340.5, EFEMP1:8340.5, LTBP2:8340.5, BMP2:8340.5, GDF5:8340.5, BMP10:8340.5, FBLN2:8340.5, LTBP3:8340.5, EFEMP2:8340.5, EMILIN1:13200, ITGB5:13254, EMILIN3:13595, EMILIN2:13597, LTBP1:13948, ITGB6:14089, ITGB3:14240","Unclear",0
