,Rho,N,P,p.adj
ENSG00000000003,-0.247648356851277,64,0.016902268266778,0.119572420345814
ENSG00000000005,NA,NA,NA,NA
ENSG00000000419,0.218107331116757,68,0.0299601339258104,0.16466176257533
ENSG00000000457,0.17734256966246,44,0.159025213404245,0.405493677256009
ENSG00000000460,-0.13686222536284,56,0.217889267769077,0.478428786671875
ENSG00000000938,-0.384019566074874,58,0.000430470054379314,0.0154122907091001
ENSG00000000971,0.0822072703839291,60,0.443084448088662,0.688673743462006
ENSG00000001036,-0.0874965456224199,68,0.383879320587852,0.642698263970805
ENSG00000001084,0.014729647811636,66,0.885220830129645,0.950217760532848
ENSG00000001167,0.196550211180798,68,0.0504558135281067,0.2187110506474
ENSG00000001461,-0.0113707048722992,55,0.919218242926764,0.9651205791438
ENSG00000001497,0.0517804391205187,62,0.623170212264189,0.808761552094761
ENSG00000001561,0.206899344754812,64,0.0459600455811143,0.207770537819903
ENSG00000001617,-0.12990968265859,37,0.346196456993709,0.610562402811359
ENSG00000001626,0.0977811971786439,64,0.345577757023298,0.609971289681388
ENSG00000001629,0.0803435335180144,66,0.431055818951591,0.679908509982348
ENSG00000001630,0.17499309124484,68,0.081588693555554,0.284788172891144
ENSG00000001631,0.174077655955698,66,0.0880074378099876,0.298259279703815
ENSG00000002016,-0.0881917103688197,25,0.603848246067344,0.797507876957596
ENSG00000002330,-0.181899571998302,62,0.0843281072187061,0.290636427472695
ENSG00000002549,0.0012680658785858,68,0.98993107067785,0.996347790909454
ENSG00000002586,NA,NA,NA,NA
ENSG00000002587,0.017734256966246,44,0.887999693754864,0.951677091149229
ENSG00000002726,0.0593913870916499,28,0.710346568995567,0.861614509122845
ENSG00000002745,-0.0633247586861304,20,0.741464612632977,0.875618005039552
ENSG00000002746,NA,NA,NA,NA
ENSG00000002822,-0.148826922544065,62,0.157870586500368,0.403876000948131
ENSG00000002834,-0.0715788423136582,62,0.496988250042715,0.726374530754065
ENSG00000002919,-0.14883810371102,62,0.15783935956194,0.403866156617202
ENSG00000002933,NA,NA,NA,NA
ENSG00000003056,0.0991983159783344,64,0.338632236920022,0.603001460462292
ENSG00000003096,-0.101659563439609,42,0.430749772586343,0.679908509982348
ENSG00000003137,-0.233011976042334,62,0.0270268067959323,0.155307231668004
ENSG00000003147,0.12623163719729,61,0.234895809006908,0.499895586329588
ENSG00000003249,-0.12693049060286,37,0.357368980448319,0.619555376339118
ENSG00000003393,0.0445435403187374,28,0.780595555697327,0.898398799501571
ENSG00000003400,NA,NA,NA,NA
ENSG00000003402,0.317820863081864,11,0.238592829316435,0.503230749173908
ENSG00000003436,0.0299882300706828,46,0.807429626964252,0.913489613558816
ENSG00000003509,-0.140345893053447,40,0.289022632313469,0.556169852462527
ENSG00000003756,-0.25977742504158,66,0.01090020069063,0.0940303728857167
ENSG00000003987,-0.153048830366573,64,0.139859170864345,0.378196632340962
ENSG00000003989,-0.382133516575857,60,0.00036342435660474,0.0141822028684564
ENSG00000004059,0.205426672330899,68,0.0409122348137613,0.195488035129405
ENSG00000004139,-0.254347625687197,66,0.0126787081406135,0.101698544742898
ENSG00000004142,-0.0267811778393381,66,0.792965225289231,0.905132712082446
ENSG00000004399,0.12185998533697,52,0.291088572687318,0.557758931410835
ENSG00000004455,0.334764722991727,66,0.00103521975748597,0.0252405399052489
ENSG00000004468,NA,NA,NA,NA
ENSG00000004478,0.0880984610021556,63,0.399269143171066,0.65542167047812
ENSG00000004487,-0.234506288645109,60,0.0286734488843372,0.161189803541485
ENSG00000004534,-0.0669919852013469,54,0.553941642084003,0.765881822324597
ENSG00000004660,-0.0883313373232378,62,0.401914847225858,0.658007315363888
ENSG00000004700,NA,NA,NA,NA
ENSG00000004766,-0.114125929072722,68,0.256045309195022,0.52281643868391
ENSG00000004776,-0.178266936163441,64,0.0855105226394182,0.292814248762849
ENSG00000004777,-0.344670920337567,54,0.002325911130774,0.0398484495819365
ENSG00000004779,-0.103509833901353,64,0.318056180358034,0.583538148813603
ENSG00000004799,0.17499309124484,68,0.081588693555554,0.284788172891144
ENSG00000004809,0.0995617217767385,35,0.483260464590643,0.716439709866992
ENSG00000004838,-0.0902690214891106,57,0.412121430725826,0.665922140939496
ENSG00000004846,0.228982149919693,18,0.260392943610483,0.526749356993724
ENSG00000004848,-0.296911246261047,14,0.205274503664272,0.464050577043817
ENSG00000004864,0.0258902195602594,62,0.805929058944871,0.912866432350134
ENSG00000004866,0.404499280286009,55,0.000308753580173459,0.0128293635525034
ENSG00000004897,0.335607924334145,58,0.00209215805646859,0.0374077860496585
ENSG00000004939,-0.0308783197908257,24,0.858954922737482,0.937579107984357
ENSG00000004948,0.0398409536444798,21,0.831170409541762,0.925537458379296
ENSG00000004961,0.0622532703765121,46,0.612861943365074,0.802689658261683
ENSG00000004975,0.00933138949631687,50,0.936864156308234,0.972786025829423
ENSG00000005007,0.134603727258183,67,0.183714065773261,0.439066267129556
ENSG00000005020,0.111191573943809,29,0.478639835285774,0.714022441185115
ENSG00000005022,-0.0285631023498992,66,0.779534767789091,0.897651628388515
ENSG00000005059,-0.143040650468037,60,0.182016657938636,0.437301801005455
ENSG00000005073,-0.11322770341446,13,0.643428843563621,0.822391376085865
ENSG00000005075,-0.175240553987607,65,0.088391823269416,0.298259279703815
ENSG00000005100,0.147380355167811,64,0.155131568727114,0.400594461022178
ENSG00000005102,-0.22129569321495,41,0.0903375917396537,0.30164072441549
ENSG00000005108,-0.270264355972141,31,0.0743529053685636,0.271144550578908
ENSG00000005156,-0.0374104778420971,53,0.743420697695252,0.876454500615622
ENSG00000005175,-0.098909138529692,68,0.324943658692655,0.590134512743986
ENSG00000005187,0.343985519735935,42,0.00767484928359576,0.0778303073607112
ENSG00000005194,-0.0589185912465439,66,0.563658095925333,0.771925446733249
ENSG00000005206,-0.246718562868354,62,0.0192220257368673,0.128068699929779
ENSG00000005238,0.0137252703261503,50,0.907248087330281,0.960236531262752
ENSG00000005243,0.0250632976220683,57,0.819863878203037,0.918929186741569
ENSG00000005249,-0.0240932516931301,68,0.810502779863668,0.914676738387721
ENSG00000005302,0.0367739104789881,68,0.714382889841032,0.862738213276401
ENSG00000005339,-0.00912414835752265,56,0.934532196687677,0.971446445931522
ENSG00000005379,-0.22928341829321,63,0.0282507435530463,0.159749543658856
ENSG00000005381,-0.216461259546902,49,0.0690221759834562,0.259996455038806
ENSG00000005421,0.278615202477669,59,0.00996612694618864,0.0900798643279587
ENSG00000005436,-0.208644710573855,62,0.0477146431247915,0.211462661940162
ENSG00000005448,-0.263584096742431,64,0.011004885638207,0.0945445940880556
ENSG00000005469,0.301952796270363,66,0.00308427860257396,0.047790119397656
ENSG00000005471,0.172683294109561,58,0.113387854648045,0.339148433841719
ENSG00000005483,0.00995949740465304,48,0.934037211430642,0.971446445931522
ENSG00000005486,0.116538363004541,55,0.298600896102707,0.565280007496283
ENSG00000005513,-0.134494151962851,37,0.329443631769548,0.594522022538855
ENSG00000005801,NA,NA,NA,NA
ENSG00000005810,0.0880743560781546,48,0.464214312771031,0.701816678045043
ENSG00000005812,-0.0875823702260614,56,0.430405830931283,0.679537237725286
ENSG00000005844,0.358873062565212,45,0.00393115088291956,0.053856203765537
ENSG00000005882,0.493277626769874,68,9.14822355934437e-07,0.00046791582900424
ENSG00000005884,-0.0862581949177943,64,0.405380556458942,0.661040082724504
ENSG00000005893,0.0418461739933313,68,0.677076656121893,0.842086930727669
ENSG00000005961,-0.299903143384229,63,0.00411150960976717,0.055235772544331
ENSG00000005981,0.0265497122026796,57,0.809380487457401,0.914528653426589
ENSG00000006007,-0.197818277059384,68,0.0489876473955765,0.214502691307651
ENSG00000006015,-0.0415276952034467,49,0.727214957808234,0.869792251895667
ENSG00000006016,-0.296632805543073,33,0.0428997945493374,0.200907350086791
ENSG00000006025,-0.300775774293455,59,0.00540295884492644,0.0638486279288863
ENSG00000006042,0.140294761169359,64,0.175963207258649,0.429240492468198
ENSG00000006062,-0.0402854968725083,63,0.699902442282846,0.855059198209456
ENSG00000006071,0.129367644039082,34,0.369673440970552,0.630921315255885
ENSG00000006116,-0.152888107368668,27,0.348459694378088,0.613526969655189
ENSG00000006118,-0.0873762025880428,59,0.418992245292225,0.671676311403803
ENSG00000006125,0.236896561073145,53,0.0381954680085964,0.188465501472939
ENSG00000006128,-0.350177921528386,34,0.015171085936968,0.112497116147888
ENSG00000006194,-0.169497612060307,52,0.1419830609179,0.381492191548258
ENSG00000006210,0.320218884700889,57,0.00362072151256935,0.0518563936218683
ENSG00000006282,0.209856303415894,61,0.048296410309312,0.212980672189136
ENSG00000006283,-0.146591333590491,47,0.228231039529064,0.491407978994779
ENSG00000006327,-0.0778203072185708,63,0.456522203124686,0.697130469809101
ENSG00000006377,NA,NA,NA,NA
ENSG00000006432,-0.215293778207231,28,0.178208622148753,0.43200581517112
ENSG00000006451,0.169814898674045,60,0.113108281170554,0.338911284896778
ENSG00000006453,-0.164848564216153,68,0.100884081758106,0.318924119961351
ENSG00000006459,0.0374936489750734,66,0.713285696121794,0.862725120886238
ENSG00000006468,-0.163299316185545,50,0.165683838913003,0.414800120129958
ENSG00000006534,-0.0145912110090249,63,0.888969009637871,0.95170899246184
ENSG00000006555,-0.10392752542858,60,0.332223287968023,0.596420325781506
ENSG00000006576,-0.0431089227059757,54,0.703306545027174,0.857588074849793
ENSG00000006606,NA,NA,NA,NA
ENSG00000006607,0.305952345320048,40,0.0208123340518824,0.134049704861908
ENSG00000006611,-0.289578972677501,42,0.0248084245478095,0.147619633120104
ENSG00000006625,-0.190330757944761,67,0.0601365950292724,0.240558860539909
ENSG00000006634,-0.118317490487922,60,0.26963479928091,0.53755682175871
ENSG00000006638,NA,NA,NA,NA
ENSG00000006652,-0.14729647811636,66,0.148868025038242,0.39206431661116
ENSG00000006659,NA,NA,NA,NA
ENSG00000006695,-0.286991171229939,66,0.00491452754412417,0.060250497257942
ENSG00000006704,-0.017734256966246,44,0.887999693754864,0.951677091149229
ENSG00000006712,0.221911528752514,68,0.0272110654346021,0.155819264839214
ENSG00000006715,0.202552894206735,62,0.0545939603835636,0.227747598873854
ENSG00000006740,-0.0754923052098468,48,0.530420442145084,0.748587059135298
ENSG00000006744,-0.051254696342322,51,0.660234151801467,0.834614274849897
ENSG00000006747,0.0309970950194966,58,0.776273177187613,0.895994181274998
ENSG00000006756,0.23856367620047,40,0.0715026324951491,0.265609501872562
ENSG00000006757,NA,NA,NA,NA
ENSG00000006788,-0.149173970796578,30,0.333108819601268,0.597045953576951
ENSG00000006837,-0.0707106781186548,16,0.744881619545956,0.877548036702881
ENSG00000007001,-0.518475847365213,32,0.000498514893575205,0.0169448272665858
ENSG00000007038,NA,NA,NA,NA
ENSG00000007047,-0.0608242800595706,54,0.591009789026411,0.789631954099567
ENSG00000007062,NA,NA,NA,NA
ENSG00000007080,0.188941815909284,68,0.0600590177059042,0.240545905560628
ENSG00000007168,-0.207887443860254,41,0.111608761219314,0.337572449609617
ENSG00000007171,-0.132673905941747,59,0.219768479502161,0.48112271313986
ENSG00000007174,-0.190828097331478,38,0.160529535143923,0.408270891880691
ENSG00000007202,0.112698602791717,62,0.284873419982207,0.552241109613336
ENSG00000007216,0.0866955102605666,54,0.443711000518754,0.689184054822801
ENSG00000007237,-0.102084848397694,48,0.396239424106889,0.652408499274553
ENSG00000007255,0.125632425691022,57,0.253674042404686,0.520437524271421
ENSG00000007264,-0.159711805455885,37,0.24682660179464,0.512657720735935
ENSG00000007312,-0.300179887913839,37,0.0295070906347691,0.163663749805035
ENSG00000007314,0.126983591909326,48,0.291300576746598,0.557758931410835
ENSG00000007341,0.151782573600059,58,0.16406439325822,0.413341394526388
ENSG00000007350,0.162650012158089,10,0.568811400413337,0.775178951173054
ENSG00000007372,0.0386251357055143,24,0.824090026144118,0.921060158785565
ENSG00000007376,-0.124341182825498,22,0.494907904410018,0.725942180496633
ENSG00000007384,-0.0606311199664889,31,0.688920555804461,0.849649527185202
ENSG00000007392,0.0331025561064281,56,0.765688066681523,0.890184794421433
ENSG00000007402,-0.201588438871576,41,0.122880258088228,0.353955611610907
